tweet,label
RASANYA MAU NYERAH AJA SAMA HIDUP YANG SEKARAMG INI.... 🤧😢😥 PUNYA HIDUP KOK GINI KALI YA TUHAN 😭😭 Sejujurnya AKU UDAH CAPEK 😭 CAPEK NAHAN CAPEK MENDAM 😭 Rasanya DEPRESI ku KAMBUH lagi ini😭😭 COBAAN HIDUP KOK GINI KALI... RASANYA TUHAN LEPAS TANGAN 😭😭😭😭😭😭😭😭😭😭😭😭  pic.twitter.com/MDHf8zv8mK,1
RPA Semangatin aku dong pake senyum chara kalian boleh ? Depresi,1
"Untuk yang lagi sedih ataupun terjebak depresi, Aku saranin olahraga gitu krn itu cukup Bantu.",1
Yang tidak orang tau. Aku pun sama seperti mereka sosok depresi yang terlampau sering berpikir ingin mengakhiri hidup. Mengambil jalan pintas untuk lupa akan masa yang ingin sekali dilupa. Melepaskan apa yang sudah berbekas telah lama.,1
aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi. aku ga depresi.,1
Aku tau rasanya depresi sampe pgn cutting,1
Ini kenapa banyak orang pada minta obat tidur ke aku sih?  Apa aku muka-muka pemake obat tidur? Lagi pada depresi po? Orang sekarang aku mah dimana-mana automerem.,1
"Orang yang ga kenal aku drdl mah bisa aja bilang 'idup km enak ya dis'. Karena mereka gatau gimana aku ngelewatin berbagai hal di umur belasanku.  Anxiety, depresi, selfharm, hal hal kaya gitu tuh udah jadi makanan sehari hari ditumbuh kembangku kala itu HAHA:(",1
"Aku kelahiran 1994 biasa aja nanggepinnya, ga serius seperti mas auf.  Mas auf, mas dewasa loh. İni cuma konten kok disebar luaskan,  Coba suatu saat, anak mas yg diginiin. Mas pasti depresi lah, gakasihan sama keluarganya Novi.",1
"Baru banget liat update an abang, katanya dia lagi depresi. Semenjak beberapa hari yg lalu kena ovrthink yg bikin g mood ngapa ngapain dan blame myself selama 2 hari, aku jadi worry bgt sama dia!",1
"Membataskan pertemananku.  Hei! Aku bukan anak kecil yang memakai popok! Aku bisa berfikir, aku bisa mencari jalanku sendiri! Beri akun sedikit pengalaman dan menikmati masa mudaku!!  Aku sedih, aku depresi, saat semua itu kurasakan, aku berusaha menunjukkan semua baik2 saja—",1
"Jangan terlalu kalian paksakan bapak bapak itu untuk nyelesaiin masalah yang ga mampu dia selesaiin, aku jadi takut aja ntar kalo dia depresi dia malah terjun kedalam api, kan jadi masalah, hahaha #SaveIndonesiaDariJaethon #SaveIndonesiaDariJaethon",1
"Aku gak tau kenapa dari dulu suka jadi pendengar,  namun aku males bicara,  tapi aku selalu dapet energy besar ketika aku bisa membantu meredakan badai org lain,  soalnya tau bgt rasanya pas down bgt gak ada org yg buat sharing yg berujung depresi.",1
"Kenapa semakin mau keluar semakin kaya mau depresi ya😭 otakku kenapa si tiba"" penuh terus pusing padahal ga ngapa ngapain cuma seharian ga diruma aja hua, makin gapaham aku tuh",1
"Aku udh mulai masuk ke masa aku bisa dibilang depresi sama jerawat, muncul keinginan jelek pun ada.  Terkadang sedih tiap diluar berusaha buat senyum tp pas nyampe rumah nangis ampe seember. Benci diri sendiri. Ampe nyalahin yang diatas. Parah deh hhh",1
"Aku gak mau ya yang kemaren ngebully aku sekarang jadi sok peduli pas aku depresi cuma gara2 cuci tangan, hehehe pantek",1
"Beberapa hari yang lalu, aku sempat nonton film. Ada adegan dimana si bapak ngejelasin sebuah fase, yang mana dia bilang, kalau kita sudah seperti gak ada passion, hilang tujuan, berarti kita lagi di fase 'depresi'.",1
"ah iya aku browsing tadi namanya - kasian sekali :( aku juga hampir di tahap depresi karna masalah keluarga tapi aku belum sampai konsumsi obat sih. Setuju kalau pengidap depresi ini harus dirangkul dan diajak ngobrol. Paling ga, to become a good listener for them.",1
Dor! HELP ! Aku depresi dan stress keluarga ga ada yang tahu udah nyoba suicide 3x sekarang kecanduan Self harm aku ga mau mengkhwatirkan keluarga what should I do,1
"Ya allah... Aku sediiih, aku ingin teriak. Tapi takut kalo dikira depresi Padahal lebih dari itu 😭😭😭😭  pic.twitter.com/oPrEKInsJT",1
"well, today isnt a good day. lot of bad things happen, and those all from me, ya from me. gw tau ungkapan mulutmu harimaumu di sosmed emg sgt negatif dan ini aku ngerasainnya. tekanan mental, depresi. but this is a big lesson to me. a fucking my failure.",1
"Mulai dari sekarang, berhenti menganggap mereka yang depresi, stres, trauma itu dramatis! Dukunglah mereka! Kuatkan mereka agar mereka tau bahwa sebenarnya mereka itu tidak sendirian.",1
"Mendiagnosis diri sendiri depresi. Ditanya udah ke psikiater atau psikolog atau apa aku sendiri gatau. Jawabnya belum. Terus membela diri dengan artikel artikel ""depresi beda sama caper"" Mon maap. Bukannya ngeremehin. Tapi gimana ya.. :(",1
"Capek bgt padahal gak ngapa2in cuma liat anak2 pada sambat. Yang bilang depresi lah, ingin suicide lah apa lah. Tp gak ada usaha ke ahli. Pas ditanya, coba dihibur, nyoba buat dikasih positive vibe. Jawabnya ""kAmu TuH gAk nGeRti yg AkU rAsaIN""",1
"Makin aku kasih tau A makin keras kalo jawaban seharusnya itu B. Kau tuh nanyak pendapat aku. Kalo kau sudah tau jawabannya kenapa kau curhat di aku? Dia depresi, aku juga makin ga jelas, emosi aku makin ga terkontrol. Makin sering buat orang sekitar sakit hati karena emosi.",1
Aku cuma mau bilang kalian yang lahir tahun:  -1990 -1991 -1992 -1993 -1994 -1995 -1996 -1997 -1998 -1999 -2000  selamat kalian sudah merasakan stres dan depresi,1
Emg hancur bgt rasanya. Depresi. Kek rasanya kalo ketemu pengen w sirem air keras aja tu tante lonte.  Duh maap ngegas mb :(,1
"""Masi senin pagi uda cape, mungkin aku depresi""  ahh males kerja iyaaa!!",1
"padahal dia gk tau kalo aku gk suka kpop mungkin sekarang aku udh jadi org yg depresi karena tekanan belajar, malem"" nangis sendiri padahal aku termasuk happy virus juga disklh, tpi aku tunjukin kalo misalnya kpop gk bikin aku bodoh, semua nilai un aku diatas kaka ku, prestasi-",1
"apa cuma aku cewek yang habis rambut panjang terus potong dikira stress,depresi,banyak masalah,putus cinta dan blablabla .... aku suka aja rambut pendek memang :((((((",1
Anooo @LebaqKeythod -chan Hang rasa Summer Wars ni sesuai ka nak tengok dengan Mak?  Tak mau cerita depresi. Cerita hepi ja  Aku rasa dia terkesan betul degan cerita dia D:,1
WEGAH AKU NEK DITITIPI WONG DEPRESI kui lho golekno pacar kesel aku mbendino ngrungokne sambatane pengen duwe pacar jare,1
Iyaa aku jg berharap kek gtuu. Semoga dia sembuh dr depresi. Hahh ku punya kapal baruuu⛵⛵⛵⛵,1
Apamah khal..😁 Kamu jgn ninggalin aku yak nanti aku bisa2 depres..,1
"Aku pernah di judge sama dosenku d kela --pas bahas kejiwaan-- dia suruh aku periksa k psikolog atw psikiater, krna aku udh punya indikasi2 yg mengarah k depresi katanya. Tp smpe skrg aku blm mau k psikolog krna takut, wlopun sbnrnya aku jg mrasa klo aku smakin hari smakin stress",1
"Tidak, jangan bawakan konten seperti ini, makin berat untuk berkeinginan punya anak, seperti ada kesedihan yang dipendam oleh anak ini, membayangkan dia depresi pas nanti dewasa saja gimana gitu huhuhu (khawatir tidak bisa jadi Ayah yang baik meskipun secara teori aku mampu dll):  https://twitter.com/BestVideosviral/status/1173298574727286789 …",1
"Jadi remember sih.. tu orang tua gaje bilang kalau aku stress dan depresi gara"" ditinggal plp sama kkn.. heuu.. sinting tuh orang... ya kali selebay itu.. hadehhhh.... daripada nyetres sama depresi mending nyusulin ..beress.. lha wong tau tempatnya persis..",1
Aku ga pernah depresi ya 😫,1
"Dan mungkin aku lebih memilih untuk duduk di pojokan sendiri daripada berfoto-foto dengan yang lain. Rasanya seperti kegagalan. Depresi. Melihat yang lain bisa tersenyum lebar dengan gelar S.T. nya, bersama rekan2 fresh graduate lainnya..",1
ternyata yang selama ini aku lakukan itu benar,1
"yang aku tangkep sih viagra nya itu emang buat perangsang, obat biusnya itu yang liquidsex",1
Fpl nih kan udah mulai nih yaa. Aku sempet main dong. Sempet naik poin. Gara2 depresi ga kuhiraukan lg deeh bzbzb,1
"btw depresi sampai selfharm bukan masalah kurang iman ya, aku udah coba sholat, mskpn nga tepat waktu, baca al-quran biar dkit tenang, balik lagi kek uda terlalu numpuk ini masalah sampe bnr"" mentok, ngatau mau cerita ke siapa, cerita juga ngapain, yaudah pelampiasan gt aja",1
masa pas X1 disband aku udh mau lulus sma. jadi depresi ditinggal X1 juga depresi takut gadapet smbptn,1
Etapiya percuma sih aku ngasih taujuga ga kegubris makan atitok nanti aku yg depresi kasian bgtsih aku,1
poni aku juga begini bagus kok,1
Dom malang Alasan jd army karena awalnya jatuh cinta sama lagu LY sama YNWA yang bisa buat aku bangkit ngelawan depresi :)) trus respek juga ama para member yang kuat struggling dlm masalah idupnya. Pokoknya cinta bgt dah ama bts which is save ma life💜  pic.twitter.com/fQtM9F8X8i,1
"Untuk scene yang sadis sebenarnya ga terlalu mengganggu aku, bagian yang mengganggu adalah gmn film itu memainkan pikiran dan perasaan aku.   Gak aku sarankan untuk orang dgn depresi, kecemasan atau kondisi mental yang lemah.",1
Depresi : aku.,1
Hahaha bcd wooy (tar dikira aku depresi lagi) abis kamu tuh emang paling ngertiin si,1
Tahun lalu akyg kayak gini. Kepikiran sampe pengen terjun ke sungai dkt tempat kerja. Aku baca buku reasons to stay alive. Aku nggak tau kmu ampe depresi atau enggak. Buku ini ngebahas perjuangan org depresi n banyak alasan buat ttp hidup. Bagus bukunya  pic.twitter.com/OySQpsPa0w,1
"[tanyarl] hi, aku menderita depresi, panic disorder, anxiety, dan ptsd. Aku lg mental breakdown sampe gabisa liat muka orang selain orang terdekatku. Kalau aku liat muka org lain, aku bisa overthinking smp pernah mau bunuh diri. Pls help, help me. What sould i do?",1
"pgn introvert dl,merod bangsat makasih marco aku depresi abisnya ngasih tau malah diamuk massa",1
"gila sih ini mah menguji psikologi bgt, pada creepy dan psikopat tapi lucu (?). kalau ga ada tokoh Miria dan Isaac kayaknya aku ga akan lanjut nonton, keburu depresi wkwk",1
"Itu sih enteng feb, yg berat tu ""eh aku depresi nih, bantuin dong kamu kan ana psikologi"" padahal self-diagnose 🙃",1
"Bismillahirrahmanirrahim. Pengaruh Bangtan di hidup ku? Byk. Aku depresi, semenjak Bangtan ada, depresi ku berkurang, aku sering tertawa, lebih byk dpt temen, apalagi mereka baik bgt dan skrg sedikit demi sedikit bisa love myself💜I love them so damn much💜💜💜. @BTS_twt pic.twitter.com/wsapgYou9l",1
"Bukan penyintas depresi mayor,tp pernah kena adjustment disorder sampai 2 thn,terus terang ngerasa kyk gak pny support system. Ortu semacam gak terima,bilang aku lemah dsb (untungnya masih dianter ke psikiater),teman dekat gk ada,untung ada pacar yg masih mau dengerin :""",1
"Pernah, melihat berbagai info dari web ama sosmed, dan sebagian besar itu cocok sm aku. Tapi masih tidak yakin melabeli diri ini dengan 'depresi'/mental illness lainnya. Mungkin karena mental saya saja yang terlalu lembut untuk dunia yang keras(:",1
"Sepertinya aku depresi, bukan karena putus cinta tapi karena di tinggal orang yang sudah hidup bersama sama dalam beberapa tahun",1
"Dari aku yang pernah mengalami depresi dan paham betul betapa beratnya depresi itu. Langkah pertama adalah memerangi stigma, menyebar luaskan pentingnya peduli mental dan merangkul mereka yang mengalami ini. Sadari bahwa sembuh itu butuh kemauan dan dukungan ❤",1
"waktu habis cerita kl aku pernah ngalamin depresi dan cutting;  Him; aku gak pernah ngerasa ilfeel apa gimana kalau kamu terbuka cerita soal ini, malah aku bangga sama kamu karna masih bisa survive sampai hari ini.  😭❤️",1
"Akhirnya aku menemukan orang yang bisa membuat aku depresi sangat berat, sampai aku terkena serangan mental serius.",1
"Sbnrnya,, kpn sih kita bisa tau tmn kita atau orng lain yg bener2 depresi atau yg sedih sesaat aja dok? Aku mau sharing cerita dikit, dulu 7thn lalu sktr 2012-2013, pas aku baru lulus kuliah, ada tmnku yg nganggur ga dpt2 kerja, skli nya dpt, dia 2x dipecat dr kantornya, (1)",1
Depresi sekali aku astagaaanaga  https://twitter.com/SRVZIDE/status/1173218678206132227 …,1
"Aku nyoba app ejiwa Dinkes DKI, hasilnya merah, dikatain sok-sokan depresi, kurang ibadah dkk dok:"") dibilang sok edgy coba coba app gituan",1
"Love maybe, emphaty, stop judging someone easily  ""ah itu cuma perasaan kamu aja"" sementara orang2 itu gak mengerti masalah emosional si korban depresi, membuat si penderita semakin kehilangan kepercayaan sama diri sendiri dan orang lain, Karena aku juga digituin dan itu sakit :(",1
depresi lah aku 🙂🙂🙂  https://twitter.com/idolfess/status/1173132038716542977 …,1
"Pernah, aku malah lagi bingung harus melakukan apa saat sahabat aku sedang depresi. Pertama kali harus apa ya dok?  @jiemiardian",1
Sekarang aku jd benar-benar depresi.,1
Apa bener dgn dekat dgn Tuhan bs mencegah depresi?,1
Gatau aku ni depresi apa enggak wkwkkw apa gila  https://twitter.com/jiemiardian/status/1173207943849791488 …,1
"Pernah waktu aku dulu kek orang lumpuh, gabisa jalan sama sekali, dan waktu itu aku depresi pengen bunuh diri, alhamdulilah gak jadi 😭😭",1
depresi sambil joget2 = aku,1
"Menulis buku harian bisa meredakan gejala kecemasan dan depresi, memperkuat sistem kekebalan tubuh, dan meningkatakan performa kerja.",1
"Ya coba kamu bayangin,jadi aku yang aku lagi mikir aku ini mikir apa. Sumpah itu bikin depresi",1
"(cont.) berujung nyawa yang merenggang.          Di negaraku ini, bayaran setimpal nyawa itu sangat murah. Dan, aku tidak terkejut atasnya.              “Sekarang apalagi? Bunuh diri karena kasus bullying? Stalker? Depresi?” monologku, menerka-nerka.          Namun, semua (cont.)",1
"Sejak Ibu pergi rasanya semakin sepi dan kesepian.. bertarung melawan depresi dll sendiri.. tidak ada tempat berbagi.. Ibu apa kabar di Sana? Aku semakin takut sekarang Bu, takut ditinggal sendiri di sini.. Bagaimana kalau tidak ada yang mau tinggal di sini lagi Bu? Aku kesepian",1
"Pantesan aku juga ikutan depresi sepanjang film, kayak tokoh utama nya.  https://twitter.com/andymakethings/status/1172522870804606976 …",1
kalo aku rutin pake phyto niacin,1
"Gilak, kalau aku jadi km pasti uda depresi berat. Sakit banget ini",1
aku dan xen  https://twitter.com/nanidlot/status/1172876029276250113 …,1
Mana sih kak? Aku nemunya break down midsommar ala2 gt. Dia nunjukkin korelasinya si midsommar sama realitas depresi orang,1
"SAAT AKU MERASA DEPRESI, STRESS, DAN TERSIKSA  Not a thread, but only some curhatan hati seorang bujang yang lapuk di kost menyesali keadaan.   Prolog : Halo, kenalkan. Saya seorang mahasiswa laki"" angkatan 2019 di salah satu PTN terkenal di Jogjakarta. Dan ini cerita saya :)",1
"Memang wkwk justru itu yg banyak bikin pengen nonton midsommar. Aku blm nonton hereditary baru donlot td tp memang ada yg bilang bosen, ada yg bilang ga bsa tdur berhari2 abis nonton. Katanya memang ga kaya film horor biasa yg scarejump gtu tp lbh ke bikin depresi scr psikologis.",1
Aku lagi mikir gini juga nder :') depresi banget aku nya,1
"Nah overthinkingny ini yang buat gw jadi depresi, yang membuat gw merasa lebih lelah daripada orang biasa gt. Dengan nangis yang ga kekontrol gw ceritain semuanya. Gw sebenernya tau kalo ini tu g bakal diterima dengan baik oleh ibu gw, tapi y daripada gitu terus, aku mau bantuan.",1
"Dan pas gw berantem terakhir kalinya akhirnya gw bilang ""aku punya depresi ma."" trus gw ditanyain ""kenapa bisa gitu?"", yaudah gw ceritan tu semuanya, intinya gara2 internet trus main rp gitu. Gw bilang kalo dari pengalaman itu gw dapet pelajaran sekaligus ""overthinking"".",1
"""Aku depresi."" ""Mungkin kamu terlalu banyak mendengar...  T  H  E    M  a  j  7    C  H  O  R  D""",1
"Penyebab depresi utama tu karna hoax yang di bikin karin sih aku baca dari ig temennya oka, sebelum meninggal kan dia curhat sama temennya",1
"ntr pas udh ngelakuin kirim base lg “ak nYesel bGt uDh NgeLakuin iTu, aKu tAkUt hAmiL” trs video nya viral, trs dia depresi jd ansos trs tinggal nunggu waktu",1
Aku depresi,1
"Selama yg aku tau sih kalo depresi cenderung narik diri ya. Tapi kalo mungkin apa ga, ya mungkin aja. Ga ada yg tau orang bakal bisa ngelakuin apa pas lagi ngadepin masalah.",1
Aku lama2 depresi ini,1
@7annnnnn tolong tengok2 kan dia ni aku risau dia depresi dah la MC kalah chinggey pi makan nasi kandar dengan orang lain pulak,1
Aku mulai beli album di semester lalu. Album baejin sama nuest.   Aku awal beli karena aku butuh satu hal yg bisa bikin stresku ilang waktu itu. Aku stres 4 bulan. Dikit lagi bisa depresi. Dan aku nemuin hal yg bikin seneng waktu nunggu album rilis dateng dan ngebukainnya,1
Instagram merupakan salah satu sumber anxiety dan depresi aku pribadi. So i decided to uninstall for a while. I need the real society,1
"Okey dipagi hari ini aku baru selesai membaca web tentang psikologi mental orang. And disini sangat banyak gejala gejala yang terjadi pada seseorang sehingga mengakibatkan banyak orang jadi depresi. Dan yang paling menempel dipikiran aku sekarang adalah point ""memendam amarah"".  pic.twitter.com/qxZU0hPB6b",1
"My brother and my little sister. .  Aris afrian itulah nama abangku,. dia seorang guru olahraga yang terkenal galak, dan sekarang dia sudah beristri.  . Aufa nida zakiyya. 17 thun jarak umur ku dgn dia. Dlu aku sempet depresi hahah. Karna aku gg mau punya adek lgi.  Miss you  pic.twitter.com/U6yRjEQLD3",1
"satu hal yang selalu aku ingat kalau aku down bukan cuman aku yang di sakiti bukan cuman aku yang depresi bukan cuman aku menderita  aku bukan satu""nya mereka aja bisa lebih kuat ,kenapa aku tidak?  kalau mengeluh manusiawi  tapi kita harus punya niat kita bisa lewatin ini semua",1
"ada masalah sebaiknya cerita ke orang terdekat / ke profesional. PLEASE DON'T SELF-DIAGNOSED YOURSELF! gabisa sembarangan tegakkan satu diagnosa itu. bahkan kata dosen aku ""kalo orang udah depresi & masih berselancar di sosmed, dia masih cukup sadar untuk menyelamatkan dirinya.""",1
"Aku menganut prinsip sex after marriage. Karena selain dilarang oleh agama, keuntungannya juga tidak ada buat cewe. Malah banyak negatifnya, bisa hamil trs aborsi atau ga ditinggal sama cowo nya trs depresi dan lain sebagainya. Kalo cuma enak doang, makan eskrim juga enak kok😐",1
"atau aku cuma stress, nga depresi",1
"Aku menyesalinya, aku larut dalam kesedihan dan kebingungan. Aku depresi, aku mencoba lari dari kenyataan bahwa aku gagal. Aku semakin lari, lari, dan lari menjauh--ke kegelapan. Aku sekarang tersesat, menyesalinya lagi dan kembali berlari, semakin tersesat semakin dalam.",1
emang kiyowo meow ini~aku mengakui meow~😍😍😍  menurunkan tingkat depresi ya meow~😍😍,1
"Aku mau jual temenku nih, dia kasian, jomblo terus😭😭😭 sampe depresi ini anaknya hiks @DOYEONxBL",1
"mau ngeluh dan ngadu kalo ini puncak depresi aku. capek banget dipush orang orang, bahkan orang yang aku anggep sahabat. aku lagi berusaha untuk bertahan untuk bangkit. so please... dont push me",1
"I believe with god, n i believe with god destiny, aku tdk merasa sendiri, tp aku hnua merasa tdk pnya pasangan — sabar teman:') kita sama kok, jadi jangan depresi sendiri yaaaa  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5WAC5IA3RTZ6VDFRD6S2J7FI2AT5AJKQFZHM4QZ3KO6PYHQHIBSDKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP5EQKX7ZSLTWOY5CAI7ZLKHHGUEIOJQUTJF4XMXLTU6YDKUV3TNRKWOY66HG53T73VVWVVZN5P5QMM2OD24XBA53OJSLA====== …",1
baca digoogle tentang tanda tanda depresi kyknya aku udah bisa dikatain lagi depresi :),1
"bagusla jadi gemas aku suka sekali, aku suka aku suka",1
"pengen gitu sekali2 tukar jiwa sama yang punya jiwa2 sans, apalah dayaku yang selalu overthinking dan depresi an. aku takut suwe2 bipolar",1
"Kayaknya kl aku punya suami kayak beno, auto nangis sekalian depresi tiap hari😐😥 #Twivortiare",1
Haha ya ampun bener deh obat depresi aku saat ini waktu ngeliat kalian kayagini aja ud bkin mood balik kok  https://twitter.com/jinspasta/status/1172601617457340419 …,1
"Aku baru lihat astagaa, aku bakal kangen berat sm kamu rannnn, makasih buat waktu kamu selama ini yaaa  Kamu udh pernah nguatin aku pas aku depresi, sedih dan berbagai macam hal yg kurasain kamu selalu ada buat dukung aku, kamu bener bener bff bgt ran! Pls take care bby😭💛",1
pernah g si down bgt aampe gbisa apa2 cm bisa nangis doang?  apa aku depresi?😩,1
"Aku tidak drama, tidak nangis dan tidak depresi dibilang gendut. Why? Karena saat menerima komen itu, badanku sedang menjalani tugas mulia: mengandung, melahirkan dan menyusui. TV doesn’t need me, my baby does. My priority was clear.",1
"jangan, nanti kamu depresi, biar aku saja",1
Kalo aku klas 10 aku sibuk organisasi jadi gk depresi tapi semenjak klas 11 gara2 ada yg dikejar(gebetan) aku mulai2 sudh depresi  -anonim,1
"Org tua kandung ku ngejual aku ke org tua angkat ku, org tua angkatku juga divorced krn mereka punya selingkuhan masing2. Skrg pasangan aku juga pergi ninggalin aku krn depresi aku, aku harus apa. I honestly feel like I have no one here for me anymore . [tanyarl]  pic.twitter.com/6N0izvc2q6",1
tentang cara ngadepin depresi dan selfharm boleh mas?,1
"Mon maap, aku sedang depresi tugas deadline(:",1
"apa yang kalian lakuin kalo temen kalian ada yang mental illness? byk yg bilang: ""temeninlah, orang2 kek gt kan butuh support"" realitanya kalian malah ngejauhin akhirnya malah tambahin depresi orang tsb. — Aku nyuruh atau nemenin ke psikolog sih  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM72DTJPQ3XX76LD5YKHV2XYNMYIYNC6KOFJG4SQRSL2YPYEQGIZRH6FIN5U36Y3N7NLRP5BJDRYDB3ACPA5OSKKOPAWFDIEXDQPQ65U3XQOW24CSL3DLXXB4EOKNAUS3LW3MGZ7FCYLMVP73FQSS36M63AFPHVAOEVEDIZQPAQEQIIEKBXBIMVF2DIR6Q==== …",1
"Aku juga gatau gimana jelasnya ngadepin orang depresi tapi temenku ada yg udah didiagnosa depresi dan dia bilang dia cerita ke aku bukan grgr pengen aku kasian, jadi aku nangkep hadapinnya biasa aja, ga usah nunjukin macem 'lu depresi jadi w ga boleh macem macem sama lu'",1
"[tanyarl] tadi aku kepanggil di kumpulan seangkatan, disuruh jelasin ""siapa saya?"", Aku secara ga sadar bilang ""saya orang yang gampang depresi"" dan semuanya ngetawain aku, ngungkit2 itu terus. Aku mau nangis tapi nanti dibilang lebay wkwkw",1
Iya fa Cariin aku suami aja fa daripada aku depresi,1
"Agak lucu sih, aku juga pernah depresi klinis sampe hampir dicekokin anti depresan tp aku nolak mati2an  Pagi2 aku ngajar TK, sorenya pacaran onlen sambil ngadmin di fp2 anime di FB, malemnya depresi....cutting sampe hampir sekarat  Betapa bodohnya :""))  https://twitter.com/Arwnd13/status/1172676120111538176 …",1
"ini mah bisa bisa aku depresi beneran bukan cuma in game :"")",1
Yahh aku dong!? Sabar mbaknya.. maaf ih kemarin aku depresi. Wakwkaka,1
Dengan mudahnya kakak ngetwitt seakan akan gak terjadi apa apa..  Kak disini aku depresi karena kakak yang SPILL SPILL gak jelas gitu.. Seakan akan kakak SPILL cuman kasih JUDUL tanpa CERITA  pic.twitter.com/AWwUpItRmA,1
Aku sekarang gak peduli kalian percaya atau engga..  Tapi aku udah terlalu capek Aku udah terlalu down dan makin depresi Aku udah terlalu sering melakukan selfharm aku capek ..  Kalau kalian mau membuktikan silahkan datang kerumah ku.. Liat sendiri kondisi saya!,1
"Tiba-tiba kangen sama ryan. Tapi, aku harus ingat kalau aku menghubungi ryan kembali, aku malah akan nambah stres. Aku tau, aku pernah ada di fase depresi saat tau, ryan menolak aku. Dan aku ga mau fase depresi itu terulang kembali..",1
pengen giveaway kesedihanku aja biar aku ga depresi,1
"tadi dia nanya ""sebenernya tangan kamu kenapasih? di silet silet kan itu. mama tau. emang kenapa disilet silet?"" trus gue gajawab bro gila aja gue nyaut ""depresi aku gara gara mama.""",1
"aku udah 2 tahun kerja di perusahaan keluarga, luar biasa nyiksa mental dan fisik.... bahkan ampe kena depresi krn numpuk stress 😢",1
"emang aku addicted, aku pernah depresi dan yg buat aku bangkit ya isyan. pernah terpuruk krn keluarga hancur, aku sendiri dan aku cm dihibur sm isyan. kalau terganggu silahkan boleh unfoll kok😃",1
"Sebener nya kalo ditanya kenapa alesan mencintai mereka , aku g pernah punya alesan pasti tapiiii karna mereka aku bisa melewati depresi ku💜 klasik sih tapi aku pgn pegang album bangtan:(",1
Kebakaran hutan? Depresi?zonasi? Apasih aku;(,1
"Aku kalo ga ada mbak dirumah, kerjain apa yang bisa. Ga bisa dikerjain ya nanti aja. Ga mau maksain ngerjain semua trus akunya depresi. Aku bukan mak mak hebat yang bisa handle dua bayi handle cucian piring, masak, cuci baju. Maaf aku ga sehebat itu.",1
"Saat dia terlihat bahagia dengan gadis itu,aku terpuruk dalam kehancuran.aku depresi,hanya menangis dan menangis.aku sangat benci melihat mereka.tapi aku diam saja,aku berusaha memahami bahwa mencintai tidak harus memiliki.",1
"Gilaa emosi sumpah. 22 bego. Kesel. Si semenya itu gak ke kontrol emosinya. Tapi aku masih bingung, si semenya di hukum mati atau gimana pas perpisahan di sel tahanan itu layak depresi gitu si jae gak jujur sama perasaannya.",1
Apakah aku depresi? 🙁,1
"Aku selalu menambahkan kata ""wkwkwk"" disetiap percakapan agar siapapun yakin aku sedang baik-baik saja. Padahal aku sedang depresi, memikirkan sesuatu, dan yg terakhir tidak menyukai caramu.",1
kalo dilanjut lama lama aku depresi jd orang gila,1
Aku mah apa ya.... berteman dengan depresi  pic.twitter.com/w1lYBZwx5w,1
"Aku nggak mau dongpyo berubah demi fans, mending dia di depan atau belakang kamera sama aja daripada depan kamera pura-pura baik, tapi dibelakang kamera sedih, depresi.",1
"Dan mereka alih-alih mendukung justru menjadikanku merasa semakin terpuruk. Diusia sebelia itu aku sudah sangat depresi mungkin, kalian mengerti rasanya ingin mengutarakan sesuatu tapi tidak mungkin di dengar? Itu lah yg ku rasakan ketika masa-masa itu",1
Orang lain kalo sedang gagal jatuh depresi butuh nya kata motivasi. Kalo aku kasih meme aja. Langsung bisa bangkit senyum dari keterpurukan,1
obsesi membuat aku depresi alias doyan melamun anjir???? Udh 2 kali kesandung bangku!!!,1
"kata dia, 'engga yu. depresi gue kambuh jadi semalem gue ngamuk mecahin kaca rumah gue trs kacanya gue besot-besot ditangan. pengennya mati.' aku kaget. ternyata aku gak sendiri. pas aku tunjukin bekas lukaku, bocil ngelirik aku terus ketawa. hahahah, goblok ya. kirain gue doang",1
"Trus kok bisa tiba2 depresi? Sebenernya enggk tiba2 ternyata seblmnya udh banyak gejala2 yg mungkin aku gk sadar jg Gejalanya diaku apa? Sering ngerasa kesepian pdhl banyk org, sering nyalahin diri sendiri, gk pernah bisa nangis, gk percaya sama org, krisis percaya diri, dsb",1
Ada serangkaian test yg ak lakuin disana buat nyari tau penyebabnya apa dan gimana cara penyembuhannya Setelah diusut ternyata banyak sekali trauma masa lalu yg kependem dan bikin aku depresi skrg ini,1
"Kemudian logikaku jalan, knp kok aku begini? Akhirnya aku memberanikan diri pergi ke psikolog,setelah konsultasi dan aku beneran depresi (beliau yg memvonis)",1
"inget banget dulu tahun 2008 aku takut banget dicap orang gila dan dipanggil orang gila gara-gara depresi berat. kalo bukan bapakku inisatif bawa aku ke psikolog saat itu, aku gatau apa yg terjadi hingga saat ini.",1
"Bisa jadi iya bisa jadi engga... Karna aku merasa aku ngga depresi, tapi aku kadang suka pengen mati;( kadang pikiran kaya gini sih yg bisa membunuh secara perlahan..",1
